idade,sexo,raca_cor,serie,turno,nota_portugues,nota_matematica,distorcao_idade_serie,faltas_anuais,repeticoes_anteriores,trabalha,renda_familiar,escolaridade_pai,escolaridade_mae,evasao
17,F,Branca,3ano,matutino,4.37,4.02,0,7,0,0,1408,1,1,0
15,M,Branca,1ano,noturno,8.64,6.88,0,13,0,1,1642,0,0,0
15,M,Branca,1ano,vespertino,7.02,4.35,0,16,0,1,1274,1,1,0
17,F,Amarela,3ano,matutino,1.84,2.22,0,19,0,1,500,2,3,1
17,M,Parda,3ano,vespertino,6.45,4.87,0,14,0,0,500,0,0,0
17,M,Branca,2ano,vespertino,6.37,7.52,1,21,0,1,858,3,2,0
15,M,Branca,1ano,matutino,6.81,6.47,0,8,0,0,1232,2,1,0
17,F,Branca,3ano,vespertino,9.59,6.7,0,14,0,0,3663,3,0,0
17,F,Branca,3ano,matutino,4.57,2.69,0,11,0,0,5785,0,3,1
16,F,Branca,2ano,vespertino,6.78,6.95,0,16,0,1,1581,1,2,0
15,F,Branca,1ano,matutino,0.64,6.3,0,16,0,1,1116,2,1,0
16,F,Parda,2ano,vespertino,8.62,6.91,0,6,0,0,1117,1,2,0
18,F,Parda,3ano,matutino,2.82,5.99,1,13,0,0,1145,2,0,0
18,M,Parda,3ano,matutino,4.27,5.47,1,24,0,1,687,0,0,1
16,F,Branca,2ano,vespertino,5.99,6.22,0,14,0,0,3520,1,2,0
16,F,Branca,2ano,matutino,6.93,2.46,0,12,0,1,854,3,0,0
18,F,Branca,2ano,matutino,4.02,7.75,2,18,1,0,1565,2,0,1
17,F,Branca,2ano,matutino,9.35,7.29,1,11,0,0,1546,0,1,0
17,F,Branca,2ano,vespertino,5.53,6.34,1,19,0,0,500,2,2,0
16,M,Branca,1ano,vespertino,8.39,6.37,1,22,0,1,523,0,0,0
15,F,Preta,1ano,noturno,4.08,7.05,0,17,0,1,1572,1,0,0
18,M,Parda,3ano,vespertino,10.0,7.01,1,18,0,1,3221,1,0,0
16,F,Parda,1ano,noturno,5.91,3.4,1,19,0,0,1396,2,1,0
15,F,Parda,1ano,matutino,5.9,9.65,0,10,0,0,2061,2,0,0
17,M,Parda,3ano,vespertino,6.79,7.31,0,15,0,1,500,3,3,0
16,M,Branca,2ano,matutino,5.62,8.58,0,11,0,0,1238,1,0,0
15,M,Branca,1ano,matutino,7.81,6.26,0,13,0,0,500,1,3,0
16,F,Parda,1ano,vespertino,6.41,6.3,1,17,0,1,2252,0,1,0
17,F,Preta,3ano,noturno,5.19,5.3,0,9,0,1,1254,1,0,0
16,M,Parda,2ano,noturno,5.78,7.23,0,13,0,1,4857,3,0,0
17,M,Branca,2ano,matutino,4.53,4.35,1,16,0,0,1191,2,3,1
17,M,Preta,2ano,vespertino,5.44,5.15,1,16,0,0,500,1,2,0
15,M,Parda,1ano,matutino,1.07,8.96,0,16,0,1,1575,0,2,0
17,F,Branca,3ano,vespertino,3.1,3.61,0,12,0,0,839,0,0,1
15,F,Branca,1ano,matutino,6.04,6.36,0,12,0,1,2595,2,2,0
16,M,Parda,2ano,matutino,5.86,3.78,0,12,0,0,676,1,0,1
16,F,Parda,1ano,matutino,8.74,3.17,1,16,0,0,3295,0,0,0
15,F,Parda,1ano,noturno,7.74,5.18,0,14,0,1,500,1,0,0
15,F,Preta,1ano,matutino,6.75,7.42,0,7,0,0,3749,0,2,0
17,M,Parda,3ano,matutino,4.55,1.68,0,12,0,0,500,1,3,1
15,F,Branca,1ano,matutino,7.19,7.58,0,17,0,1,645,1,2,0
15,M,Branca,1ano,vespertino,4.99,8.84,0,15,0,1,2086,2,0,0
15,M,Parda,1ano,matutino,5.67,2.55,0,15,0,1,6721,1,0,1
17,M,Branca,3ano,vespertino,1.79,7.64,0,15,0,0,1296,1,0,0
17,M,Parda,2ano,matutino,6.22,7.63,1,11,0,0,500,0,1,0
19,F,Branca,3ano,matutino,5.74,10.0,2,17,1,0,500,3,0,0
17,F,Branca,2ano,matutino,6.65,3.16,1,17,0,0,2596,0,0,0
16,M,Branca,2ano,matutino,5.83,4.22,0,14,0,0,4528,0,2,0
16,M,Parda,2ano,vespertino,2.45,3.98,0,20,0,1,2905,0,2,1
16,M,Parda,1ano,matutino,7.63,5.32,1,20,0,1,1386,0,1,0
17,F,Branca,3ano,vespertino,6.17,2.59,0,6,0,0,657,1,2,0
18,M,Branca,3ano,matutino,8.51,8.0,1,7,0,0,1825,0,0,0
16,M,Branca,1ano,matutino,1.55,6.08,1,15,0,0,1603,0,0,0
17,F,Parda,2ano,matutino,5.49,2.82,1,14,0,0,5893,2,0,0
15,M,Branca,1ano,vespertino,8.42,7.39,0,11,0,1,1832,2,0,0
16,M,Branca,2ano,matutino,3.16,9.12,0,12,0,1,2460,0,2,0
17,F,Branca,3ano,vespertino,8.18,5.59,0,16,0,0,1100,2,1,0
17,M,Branca,3ano,noturno,8.58,6.66,0,14,0,1,549,1,1,0
15,M,Branca,1ano,matutino,7.03,4.55,0,11,0,0,1172,2,0,0
16,M,Parda,2ano,matutino,4.34,4.75,0,12,0,1,500,1,1,1
20,M,Parda,3ano,matutino,4.12,7.1,3,20,1,0,1191,3,1,1
16,F,Branca,1ano,matutino,6.25,5.81,1,15,0,0,1553,2,1,0
16,F,Branca,2ano,matutino,7.6,4.39,0,10,0,0,773,0,1,0
19,F,Parda,2ano,vespertino,10.0,3.11,3,24,1,1,1607,1,1,1
17,M,Branca,3ano,vespertino,7.17,7.86,0,10,0,0,2859,1,0,0
18,M,Branca,3ano,vespertino,4.37,7.58,1,11,0,0,1341,1,2,0
15,F,Branca,1ano,matutino,8.58,7.12,0,10,0,0,1119,1,1,0
15,M,Branca,1ano,vespertino,9.61,9.75,0,12,0,1,883,1,0,0
15,M,Branca,1ano,noturno,6.87,8.38,0,10,0,0,984,1,0,0
17,M,Branca,1ano,vespertino,7.3,3.33,2,23,1,0,5877,2,1,1
17,F,Parda,2ano,vespertino,7.87,5.7,1,12,0,0,640,0,3,0
17,F,Parda,3ano,vespertino,0.27,6.14,0,12,0,0,728,2,1,0
16,M,Branca,2ano,vespertino,6.41,0.0,0,15,0,1,2579,3,1,0
17,M,Parda,2ano,matutino,5.56,2.44,1,25,0,1,653,2,0,1
16,F,Branca,2ano,vespertino,3.99,3.46,0,13,0,0,2446,1,2,1
16,M,Branca,1ano,vespertino,6.92,7.04,1,15,0,0,572,1,1,0
17,M,Parda,3ano,matutino,6.78,7.09,0,14,0,1,1201,1,0,0
16,M,Branca,2ano,matutino,6.89,5.77,0,14,0,1,2546,1,0,0
15,M,Parda,1ano,matutino,6.94,10.0,0,13,0,0,500,1,1,0
19,M,Branca,3ano,vespertino,7.16,5.96,2,16,1,1,2177,0,0,1
16,F,Branca,2ano,matutino,6.81,7.99,0,15,0,1,2491,0,1,0
16,M,Parda,1ano,noturno,5.74,5.54,1,11,0,0,979,1,1,0
17,M,Parda,2ano,noturno,3.88,5.36,1,27,0,1,3377,2,2,1
16,F,Parda,2ano,noturno,10.0,6.06,0,5,0,0,1055,1,1,0
15,F,Branca,1ano,matutino,8.14,7.48,0,10,0,0,1115,0,1,0
18,F,Amarela,3ano,vespertino,7.92,8.23,1,8,0,0,2147,1,0,0
16,M,Branca,2ano,noturno,7.02,3.68,0,14,0,1,3252,2,3,0
16,M,Preta,2ano,vespertino,8.0,5.45,0,19,0,1,500,2,3,0
17,M,Branca,3ano,matutino,6.16,3.89,0,8,0,0,500,2,0,0
18,F,Preta,2ano,noturno,7.51,5.53,2,18,1,0,500,2,2,0
16,M,Preta,2ano,vespertino,1.87,9.9,0,19,0,1,1996,0,0,0
16,F,Branca,1ano,vespertino,8.51,7.1,1,8,0,0,1445,1,2,0
15,F,Branca,1ano,noturno,6.17,6.84,0,8,0,0,500,1,2,0
16,M,Parda,2ano,noturno,5.08,9.22,0,12,0,1,5720,3,0,0
15,F,Branca,1ano,vespertino,6.69,3.55,0,6,0,0,1910,0,3,0
16,F,Branca,2ano,matutino,6.95,7.55,0,7,0,0,985,1,2,0
16,M,Amarela,1ano,vespertino,7.83,5.23,1,15,0,0,1812,1,1,0
15,F,Parda,1ano,vespertino,7.65,3.63,0,13,0,1,944,1,0,1
18,F,Parda,2ano,vespertino,9.25,4.96,2,18,1,0,2903,2,1,1
15,F,Parda,1ano,matutino,4.81,6.31,0,15,0,1,3566,2,1,0
17,M,Parda,2ano,vespertino,6.54,5.48,1,11,0,0,4246,1,2,0
16,F,Parda,2ano,vespertino,6.07,5.71,0,14,0,1,1789,0,1,0
15,M,Parda,1ano,noturno,2.66,3.2,0,14,0,1,1324,0,0,1
15,M,Branca,1ano,noturno,7.34,10.0,0,18,0,1,2773,1,1,0
17,M,Branca,2ano,matutino,6.01,8.3,1,14,0,0,4723,2,1,0
16,F,Parda,1ano,vespertino,7.71,5.86,1,14,0,0,984,1,2,0
16,M,Parda,2ano,vespertino,7.91,8.98,0,14,0,1,3888,1,0,0
18,F,Branca,3ano,vespertino,5.19,6.67,1,13,0,0,781,3,0,0
16,M,Branca,2ano,matutino,10.0,5.08,0,12,0,0,646,0,1,0
16,F,Preta,2ano,vespertino,3.75,4.64,0,16,0,1,1633,1,2,1
18,M,Branca,3ano,vespertino,3.01,5.79,1,16,0,0,672,2,0,0
15,M,Parda,1ano,vespertino,4.48,5.39,0,17,0,1,500,3,1,0
17,M,Parda,3ano,noturno,5.08,6.4,0,9,0,0,1041,2,2,0
17,M,Branca,3ano,noturno,5.22,4.32,0,3,0,0,8406,1,2,0
16,F,Parda,2ano,noturno,7.5,7.45,0,11,0,1,500,1,0,0
15,F,Parda,1ano,noturno,5.14,6.14,0,14,0,1,2430,2,0,0
15,F,Branca,1ano,vespertino,7.08,6.37,0,8,0,0,992,1,1,0
17,M,Branca,3ano,noturno,3.04,1.79,0,13,0,1,692,2,0,1
15,F,Parda,1ano,noturno,6.87,6.15,0,9,0,0,618,1,2,0
18,M,Parda,3ano,vespertino,4.6,2.09,1,16,0,0,1313,0,2,1
16,F,Branca,2ano,matutino,6.58,4.54,0,12,0,0,969,1,0,0
16,M,Preta,2ano,matutino,5.26,4.73,0,8,0,0,1970,3,1,0
16,F,Parda,2ano,vespertino,5.26,2.41,0,7,0,0,7120,1,1,0
17,M,Parda,1ano,vespertino,6.24,4.97,2,12,1,0,1462,3,0,1
16,F,Parda,2ano,vespertino,7.28,2.2,0,10,0,0,745,3,2,0
19,F,Parda,3ano,noturno,9.84,5.34,2,16,1,0,1658,2,0,0
15,F,Parda,1ano,noturno,7.01,4.62,0,17,0,1,726,0,3,1
17,F,Preta,3ano,matutino,7.53,8.1,0,17,0,1,839,3,2,0
17,F,Parda,3ano,matutino,7.51,5.9,0,14,0,1,703,2,1,0
15,M,Branca,1ano,vespertino,3.84,7.0,0,17,0,1,2600,1,2,0
16,M,Branca,2ano,matutino,6.46,4.3,0,11,0,0,2440,1,2,0
16,M,Parda,1ano,noturno,4.85,3.87,1,10,0,0,1055,0,1,1
16,M,Parda,2ano,noturno,10.0,2.77,0,9,0,0,500,2,0,0
17,M,Parda,3ano,vespertino,7.28,3.65,0,14,0,0,595,3,2,0
18,F,Branca,3ano,vespertino,3.54,7.11,1,20,0,1,1171,0,0,0
18,F,Parda,3ano,noturno,4.75,4.79,1,14,0,0,3101,2,0,1
15,M,Branca,1ano,noturno,4.21,7.6,0,9,0,0,500,1,1,0
17,F,Parda,2ano,vespertino,6.61,3.67,1,16,0,1,1476,0,3,0
16,F,Parda,1ano,noturno,5.82,0.0,1,18,0,1,2084,2,0,0
17,F,Parda,3ano,vespertino,6.06,7.01,0,17,0,1,2125,2,0,0
16,F,Parda,1ano,matutino,4.96,4.04,1,22,0,1,2153,1,1,1
15,F,Parda,1ano,vespertino,5.43,6.94,0,13,0,1,2835,0,0,0
16,M,Branca,1ano,noturno,7.99,3.08,1,15,0,1,1014,3,0,0
15,F,Parda,1ano,noturno,7.12,7.27,0,7,0,0,2214,1,1,0
17,M,Branca,1ano,matutino,4.26,2.52,2,18,1,0,500,3,0,1
15,M,Parda,1ano,matutino,6.17,4.88,0,18,0,1,849,1,2,0
17,F,Branca,3ano,vespertino,3.23,1.55,0,14,0,1,1599,1,1,0
17,M,Branca,3ano,noturno,7.01,7.22,0,15,0,1,818,1,1,0
16,M,Branca,1ano,vespertino,5.77,2.72,1,7,0,0,539,0,1,0
17,M,Parda,3ano,matutino,4.84,5.32,0,9,0,0,725,3,2,0
18,M,Preta,2ano,noturno,2.86,8.89,2,15,1,0,2062,1,1,1
18,M,Parda,3ano,vespertino,5.6,2.77,1,15,0,0,1110,2,1,0
15,M,Branca,1ano,noturno,7.17,6.64,0,9,0,0,1176,0,0,0
16,M,Parda,2ano,noturno,5.22,5.81,0,17,0,1,1653,0,1,0
16,F,Branca,2ano,matutino,7.78,6.68,0,12,0,0,1506,1,2,0
15,M,Branca,1ano,noturno,3.47,4.94,0,14,0,1,3927,3,2,1
16,F,Branca,2ano,vespertino,5.12,5.65,0,5,0,0,3117,2,3,0
18,F,Parda,3ano,noturno,5.78,4.26,1,14,0,1,1708,2,0,1
19,F,Parda,3ano,matutino,7.51,6.85,2,23,1,1,973,2,2,1
17,M,Parda,1ano,noturno,9.03,6.01,2,17,1,0,3597,1,3,1
19,F,Parda,2ano,matutino,8.1,7.81,3,16,1,0,4698,2,1,0
17,M,Branca,3ano,matutino,7.92,2.6,0,5,0,0,500,1,1,0
16,F,Parda,1ano,noturno,8.46,6.09,1,16,0,1,1147,2,2,0
15,M,Branca,1ano,matutino,2.52,6.05,0,8,0,0,1056,0,0,0
19,M,Parda,2ano,matutino,1.66,3.99,3,17,1,0,568,1,0,1
15,M,Parda,1ano,noturno,4.85,6.57,0,8,0,0,824,0,3,0
19,F,Parda,2ano,matutino,7.12,6.73,3,18,1,0,907,0,2,0
17,M,Parda,1ano,vespertino,7.71,4.17,2,16,1,0,2884,0,1,1
16,M,Branca,2ano,noturno,6.73,6.4,0,13,0,1,500,0,3,0
18,M,Branca,2ano,vespertino,5.75,3.31,2,22,1,1,1494,1,1,1
18,F,Preta,3ano,matutino,6.79,7.09,1,7,0,0,660,0,3,0
16,M,Branca,2ano,vespertino,5.19,6.46,0,13,0,0,3289,1,0,0
16,F,Parda,2ano,vespertino,8.46,8.92,0,15,0,1,1335,1,2,0
18,F,Parda,3ano,matutino,7.57,7.42,1,15,0,1,2604,0,0,0
18,F,Preta,3ano,vespertino,9.25,10.0,1,12,0,0,1325,0,2,0
18,M,Branca,2ano,matutino,9.49,7.34,2,18,1,1,500,0,2,0
16,F,Parda,1ano,matutino,6.66,5.75,1,8,0,0,803,2,3,0
16,M,Parda,2ano,matutino,8.5,4.44,0,15,0,1,4859,0,2,0
17,M,Branca,2ano,noturno,5.59,4.99,1,13,0,0,1947,1,2,0
16,F,Parda,2ano,matutino,6.63,9.37,0,12,0,0,6123,2,2,0
17,F,Preta,3ano,matutino,7.91,7.45,0,7,0,0,4197,1,0,0
17,F,Parda,3ano,noturno,9.64,2.64,0,19,0,1,749,2,2,0
18,F,Branca,3ano,matutino,7.56,9.85,1,15,0,1,500,0,3,0
18,M,Branca,2ano,noturno,6.07,8.89,2,28,1,1,2985,0,1,1
18,M,Branca,3ano,noturno,6.04,4.02,1,20,0,1,2818,2,0,0
17,F,Branca,3ano,vespertino,9.0,4.28,0,12,0,1,1255,1,2,0
15,M,Parda,1ano,matutino,5.86,6.09,0,5,0,0,500,0,3,0
17,F,Branca,2ano,matutino,6.6,6.15,1,16,0,0,793,1,0,0
15,M,Parda,1ano,matutino,5.36,9.1,0,10,0,0,1394,2,1,0
15,M,Parda,1ano,matutino,6.55,7.69,0,23,0,1,2264,3,0,0
16,F,Parda,1ano,vespertino,4.81,5.8,1,20,0,1,549,1,1,0
18,F,Branca,2ano,matutino,7.1,4.82,2,23,1,1,2778,1,0,1
15,F,Branca,1ano,noturno,4.68,0.79,0,20,0,0,2306,2,2,1
15,F,Parda,1ano,matutino,6.0,4.15,0,13,0,1,2331,0,0,0
15,F,Branca,1ano,matutino,6.4,7.98,0,14,0,1,1864,1,2,0
16,M,Parda,2ano,matutino,5.88,7.36,0,13,0,1,500,1,2,0
17,F,Parda,3ano,matutino,5.44,6.01,0,8,0,0,1562,0,3,0
17,M,Preta,3ano,noturno,5.59,6.3,0,16,0,0,893,1,2,0
18,M,Parda,2ano,vespertino,6.17,4.24,2,16,1,0,1932,3,0,1
16,F,Branca,1ano,matutino,4.25,2.03,1,16,0,0,500,2,1,1
20,F,Parda,3ano,vespertino,4.41,7.65,3,16,1,0,500,1,2,1
15,M,Branca,1ano,vespertino,7.8,1.1,0,11,0,0,1952,2,1,0
19,F,Branca,3ano,noturno,6.64,6.96,2,21,1,1,594,0,2,1
18,M,Branca,3ano,matutino,5.78,9.92,1,13,0,1,500,0,3,0
16,M,Branca,2ano,vespertino,7.19,3.11,0,10,0,0,520,1,2,0
15,F,Branca,1ano,matutino,6.61,5.82,0,12,0,0,1062,0,0,0
15,M,Branca,1ano,matutino,7.27,4.1,0,7,0,0,2984,1,2,0
17,F,Branca,2ano,vespertino,5.85,3.19,1,9,0,0,1250,3,2,0
17,F,Branca,2ano,matutino,6.34,2.49,1,10,0,0,763,2,0,0
17,M,Parda,3ano,vespertino,5.94,4.12,0,10,0,0,985,2,1,0
17,M,Preta,2ano,vespertino,6.15,7.2,1,16,0,0,2219,1,0,0
18,F,Parda,2ano,matutino,6.29,6.27,2,16,1,0,1883,0,2,0
17,F,Parda,1ano,noturno,5.63,4.29,2,25,1,1,2149,2,0,1
16,F,Parda,2ano,matutino,4.31,7.53,0,10,0,0,4899,0,0,1
15,F,Branca,1ano,noturno,5.91,6.28,0,14,0,1,1259,1,1,0
17,M,Branca,2ano,vespertino,7.24,8.5,1,12,0,0,2133,2,2,0
16,F,Branca,2ano,matutino,6.99,8.13,0,7,0,0,500,2,2,0
17,M,Branca,3ano,matutino,6.66,5.04,0,14,0,1,1400,1,2,0
16,M,Branca,2ano,vespertino,7.16,7.69,0,11,0,0,500,0,0,0
15,M,Parda,1ano,noturno,3.15,4.63,0,9,0,0,731,3,1,1
17,M,Branca,3ano,vespertino,7.2,3.57,0,6,0,0,839,1,2,0
16,F,Parda,2ano,matutino,6.12,5.36,0,6,0,0,1208,2,0,0
19,F,Parda,2ano,matutino,4.38,6.35,3,18,1,0,760,3,1,1
16,M,Parda,2ano,noturno,4.03,5.62,0,15,0,1,892,0,1,0
18,F,Branca,3ano,noturno,3.49,5.57,1,22,0,1,2038,2,3,1
16,F,Parda,1ano,matutino,9.94,6.84,1,20,0,1,1300,3,3,0
16,F,Branca,2ano,noturno,9.09,2.55,0,13,0,0,1148,0,0,0
19,M,Parda,3ano,vespertino,6.38,7.51,2,14,1,0,1207,3,1,0
16,M,Branca,1ano,vespertino,7.76,6.51,1,18,0,1,1008,3,2,0
17,M,Parda,3ano,vespertino,5.74,5.63,0,12,0,0,2677,0,2,0
17,M,Parda,1ano,matutino,4.08,10.0,2,20,1,1,1126,1,3,1
15,F,Parda,1ano,matutino,5.18,5.62,0,7,0,0,7392,1,0,0
16,M,Branca,1ano,vespertino,4.38,2.84,1,9,0,0,1744,2,3,0
17,M,Parda,3ano,noturno,5.22,0.0,0,16,0,1,2202,3,1,0
18,M,Branca,3ano,vespertino,5.06,8.16,1,20,0,1,940,3,0,0
16,F,Parda,1ano,matutino,5.64,4.61,1,12,0,0,1887,1,2,0
16,F,Branca,1ano,matutino,7.25,6.48,1,10,0,0,2738,2,0,0
15,M,Preta,1ano,vespertino,3.47,8.99,0,15,0,1,1434,3,2,0
15,F,Branca,1ano,vespertino,0.35,8.7,0,9,0,0,889,0,3,0
17,M,Parda,3ano,matutino,7.72,5.69,0,13,0,0,2910,0,3,0
15,M,Branca,1ano,matutino,4.86,6.94,0,16,0,0,5810,1,0,0
16,F,Parda,1ano,vespertino,6.01,4.43,1,12,0,0,500,2,1,0
17,F,Branca,1ano,matutino,2.41,6.5,2,14,1,0,829,0,0,0
16,M,Indígena,2ano,matutino,4.88,5.05,0,8,0,0,1169,1,2,0
17,M,Branca,2ano,vespertino,8.55,3.8,1,12,0,1,908,3,3,1
16,F,Parda,2ano,matutino,5.88,5.25,0,10,0,0,1153,0,1,0
16,F,Preta,2ano,matutino,4.77,4.39,0,8,0,0,543,0,0,1
17,F,Parda,3ano,matutino,6.99,5.3,0,11,0,1,2551,3,2,0
16,M,Branca,2ano,matutino,8.86,4.84,0,6,0,0,1238,0,1,0
18,F,Preta,3ano,noturno,4.48,9.2,1,25,0,1,1479,2,2,1
16,F,Branca,2ano,vespertino,7.81,7.1,0,11,0,0,965,0,0,0
17,F,Parda,1ano,matutino,2.98,6.26,2,14,1,0,697,0,1,1
17,M,Parda,3ano,matutino,9.84,6.18,0,14,0,1,715,0,3,0
17,M,Branca,2ano,matutino,5.96,8.19,1,12,0,0,4393,1,0,0
18,F,Parda,2ano,noturno,5.35,1.29,2,24,1,1,551,2,3,1
15,M,Parda,1ano,vespertino,5.39,3.59,0,9,0,0,883,0,3,0
17,F,Parda,2ano,vespertino,5.95,6.95,1,18,0,1,500,1,0,0
17,M,Branca,3ano,matutino,6.99,2.88,0,6,0,0,1783,3,1,0
17,M,Preta,1ano,noturno,5.69,8.27,2,22,1,1,2457,0,0,1
15,F,Parda,1ano,noturno,9.33,8.31,0,22,0,1,500,0,3,0
16,M,Branca,1ano,matutino,8.27,4.72,1,10,0,0,679,1,3,0
16,M,Branca,2ano,matutino,5.07,5.43,0,11,0,0,641,3,0,0
18,F,Branca,3ano,matutino,4.37,5.56,1,20,0,0,911,2,2,0
17,M,Branca,2ano,vespertino,6.22,10.0,1,18,0,1,1885,0,2,0
17,M,Branca,3ano,matutino,6.67,8.09,0,20,0,1,1186,0,1,0
16,M,Parda,2ano,matutino,5.18,5.54,0,6,0,0,1211,1,3,0
16,M,Parda,2ano,vespertino,5.76,4.86,0,14,0,1,500,3,1,0
16,M,Branca,1ano,vespertino,7.13,8.73,1,17,0,1,1171,2,1,0
17,M,Preta,1ano,matutino,8.23,8.07,2,17,1,0,2598,2,0,0
20,M,Branca,3ano,vespertino,4.4,6.16,3,21,1,1,1318,0,0,1
16,F,Parda,1ano,matutino,1.86,7.99,1,7,0,0,500,0,3,0
16,F,Parda,1ano,vespertino,5.2,5.73,1,9,0,0,3346,0,0,0
18,F,Branca,3ano,noturno,2.35,2.47,1,16,0,1,3571,1,1,1
19,F,Parda,2ano,vespertino,3.95,5.74,3,20,1,1,1908,1,0,1
16,F,Branca,1ano,noturno,0.73,3.16,1,17,0,1,2555,0,0,1
16,F,Branca,2ano,vespertino,8.84,2.99,0,19,0,1,1778,0,0,0
16,F,Preta,2ano,noturno,2.15,8.39,0,12,0,1,2052,1,2,0
17,F,Branca,3ano,vespertino,10.0,5.75,0,12,0,1,765,1,1,0
17,F,Preta,2ano,matutino,2.3,2.14,1,8,0,0,2282,2,3,0
15,M,Parda,1ano,noturno,7.81,6.13,0,19,0,1,500,0,2,0
15,F,Parda,1ano,vespertino,5.11,5.09,0,9,0,0,1066,0,2,0
15,M,Branca,1ano,noturno,7.68,3.69,0,9,0,0,2519,0,2,0
16,F,Parda,2ano,vespertino,7.51,9.05,0,5,0,0,3912,2,0,0
17,F,Branca,2ano,vespertino,3.75,4.83,1,12,0,0,1691,0,1,1
18,M,Parda,3ano,matutino,9.32,0.83,1,13,0,1,3166,2,1,1
17,M,Parda,2ano,matutino,3.14,6.93,1,19,0,1,1160,1,2,0
16,F,Branca,1ano,vespertino,5.29,4.22,1,10,0,0,2021,2,2,0
15,M,Preta,1ano,noturno,9.67,7.54,0,16,0,1,2144,1,1,0
15,F,Parda,1ano,noturno,6.69,6.85,0,5,0,0,500,2,1,0
16,M,Parda,2ano,vespertino,5.53,2.8,0,8,0,0,2264,1,2,0
17,F,Parda,2ano,matutino,5.95,6.02,1,22,0,0,1332,1,0,0
17,F,Parda,3ano,matutino,6.42,3.01,0,8,0,0,1444,0,0,0
16,F,Preta,1ano,matutino,8.11,5.85,1,16,0,0,2481,1,1,0
17,M,Parda,2ano,noturno,7.12,6.92,1,14,0,0,790,2,1,0
15,F,Parda,1ano,vespertino,5.18,6.62,0,12,0,0,1237,3,2,0
17,M,Branca,3ano,vespertino,7.14,7.9,0,15,0,0,1281,1,1,0
15,M,Parda,1ano,noturno,1.81,5.27,0,9,0,0,1650,1,3,0
16,F,Parda,2ano,matutino,7.03,7.62,0,12,0,1,500,0,1,0
16,F,Branca,1ano,noturno,4.98,7.55,1,18,0,1,2072,0,0,0
15,F,Preta,1ano,vespertino,5.38,4.02,0,22,0,1,2139,1,1,1
16,F,Parda,2ano,matutino,6.95,2.31,0,11,0,0,500,0,2,0
16,M,Parda,2ano,vespertino,7.63,6.59,0,10,0,0,670,2,0,0
16,M,Parda,2ano,matutino,3.64,6.85,0,13,0,1,3003,0,1,0
15,M,Branca,1ano,vespertino,6.15,6.36,0,11,0,0,553,0,1,0
17,F,Parda,3ano,matutino,3.17,7.04,0,13,0,1,3989,0,3,0
15,M,Parda,1ano,matutino,6.69,6.96,0,14,0,1,575,2,0,0
16,F,Indígena,2ano,vespertino,3.04,3.28,0,12,0,0,2639,0,0,1
18,M,Branca,3ano,matutino,3.82,9.06,1,11,0,0,560,1,1,0
16,M,Parda,2ano,matutino,7.61,0.0,0,7,0,0,2351,1,3,0
15,M,Parda,1ano,noturno,5.52,3.61,0,16,0,1,1454,1,1,1
17,F,Parda,2ano,matutino,6.13,9.17,1,19,0,1,1470,1,2,0
18,M,Branca,1ano,vespertino,4.39,8.46,3,21,1,1,530,1,0,1
18,M,Parda,2ano,vespertino,7.33,6.43,2,23,1,1,1204,3,0,1
17,M,Branca,2ano,matutino,3.23,7.3,1,11,0,0,648,0,2,0
17,M,Branca,3ano,noturno,5.49,2.9,0,16,0,1,596,0,1,0
17,M,Branca,3ano,matutino,5.36,6.3,0,17,0,1,3480,0,2,0
15,F,Branca,1ano,matutino,6.42,3.59,0,12,0,0,11969,1,2,0
16,F,Indígena,1ano,matutino,5.91,9.28,1,19,0,1,656,0,1,0
16,F,Parda,2ano,vespertino,5.94,6.63,0,14,0,0,1702,2,0,0
17,F,Preta,2ano,matutino,3.71,5.32,1,11,0,0,2578,1,2,0
16,M,Parda,2ano,matutino,2.48,8.46,0,13,0,0,731,2,1,0
16,F,Parda,2ano,vespertino,5.76,6.44,0,10,0,0,597,2,2,0
16,M,Parda,2ano,vespertino,5.81,5.98,0,11,0,0,1212,2,1,0
19,M,Branca,3ano,matutino,4.14,8.96,2,15,1,0,1228,3,2,1
16,M,Branca,2ano,matutino,1.76,5.03,0,11,0,0,500,1,1,0
15,F,Parda,1ano,matutino,9.01,4.55,0,12,0,0,1486,0,1,0
15,M,Branca,1ano,matutino,6.55,2.34,0,7,0,0,2307,1,1,0
17,M,Parda,2ano,vespertino,7.3,4.27,1,22,0,1,1796,1,2,1
15,M,Branca,1ano,matutino,5.81,4.87,0,10,0,0,983,0,1,0
16,M,Branca,1ano,matutino,2.12,4.61,1,14,0,0,500,0,2,1
15,F,Parda,1ano,matutino,3.41,2.99,0,9,0,0,1749,2,1,1
18,F,Parda,3ano,vespertino,6.66,6.92,1,23,0,1,652,1,2,0
17,F,Branca,3ano,vespertino,8.21,6.14,0,12,0,0,940,0,0,0
15,F,Branca,1ano,matutino,5.32,5.44,0,9,0,0,1218,1,0,0
16,M,Parda,1ano,vespertino,7.47,2.22,1,16,0,1,2305,0,0,1
18,F,Parda,2ano,vespertino,0.96,3.05,2,14,1,0,2782,3,1,1
16,F,Branca,1ano,matutino,2.72,5.0,1,16,0,1,1431,2,3,1
17,M,Parda,3ano,matutino,6.26,1.51,0,6,0,0,1243,0,3,0
16,M,Parda,2ano,matutino,6.64,5.1,0,9,0,0,2238,0,2,0
