idade,serie,turno,score_risco,nivel_risco,evasao
15,1ano,vespertino,0.20858708,Baixo,0
15,1ano,matutino,0.17878711,Baixo,0
16,1ano,noturno,0.9951432,Alto,1
16,2ano,noturno,0.0028041094,Baixo,0
15,1ano,matutino,0.509409,Alto,0
17,2ano,noturno,0.0133045195,Baixo,0
16,2ano,noturno,0.004072092,Baixo,0
15,1ano,matutino,0.74420804,Alto,1
16,1ano,vespertino,0.99342257,Alto,1
17,2ano,noturno,0.009394032,Baixo,0
17,3ano,vespertino,0.0013428177,Baixo,0
16,2ano,matutino,0.008682328,Baixo,0
16,1ano,vespertino,0.007990285,Baixo,0
16,1ano,noturno,0.8271143,Alto,0
16,1ano,vespertino,0.99331397,Alto,1
15,1ano,matutino,0.020000642,Baixo,0
17,3ano,matutino,0.05691723,Baixo,0
15,1ano,noturno,0.21978527,Baixo,0
15,1ano,vespertino,0.09977229,Baixo,0
17,3ano,noturno,0.95235354,Alto,1
16,2ano,matutino,0.004693137,Baixo,0
16,2ano,noturno,0.0061636823,Baixo,0
17,2ano,matutino,0.0044990587,Baixo,0
17,3ano,noturno,0.008370842,Baixo,0
15,1ano,noturno,0.98931676,Alto,1
16,1ano,matutino,0.0020840743,Baixo,0
19,3ano,matutino,0.99754685,Alto,1
19,3ano,noturno,0.57146084,Alto,0
17,3ano,noturno,0.8976176,Alto,1
18,1ano,vespertino,0.4892824,Alto,0
18,3ano,matutino,0.0026906724,Baixo,0
16,1ano,noturno,0.013370972,Baixo,0
17,3ano,vespertino,0.9261298,Alto,1
18,3ano,matutino,0.0038093368,Baixo,0
16,1ano,vespertino,0.86315346,Alto,0
15,1ano,matutino,0.13251553,Baixo,0
16,2ano,noturno,0.0036526448,Baixo,0
17,3ano,noturno,0.012869259,Baixo,0
15,1ano,matutino,0.22125275,Baixo,0
19,3ano,matutino,0.9813002,Alto,1
15,1ano,matutino,0.171455,Baixo,0
16,2ano,matutino,0.006646185,Baixo,0
15,1ano,noturno,0.01017896,Baixo,0
17,3ano,noturno,0.47667506,Alto,0
19,1ano,matutino,0.9996836,Alto,1
16,2ano,matutino,0.98621875,Alto,1
15,1ano,matutino,0.001961891,Baixo,0
17,3ano,vespertino,0.17023706,Baixo,0
20,3ano,matutino,0.99506444,Alto,1
16,1ano,matutino,0.8716894,Alto,1
17,1ano,noturno,0.99761677,Alto,1
16,2ano,vespertino,0.0023195194,Baixo,0
16,2ano,noturno,0.47776896,Alto,0
17,3ano,matutino,0.0022940834,Baixo,0
16,2ano,matutino,0.28469375,Médio,0
16,2ano,noturno,0.22902599,Baixo,0
17,3ano,noturno,0.0059088054,Baixo,0
17,2ano,vespertino,0.0044997036,Baixo,0
15,1ano,vespertino,0.0012298608,Baixo,0
15,1ano,matutino,0.26861614,Médio,0
15,1ano,vespertino,0.033356268,Baixo,0
17,2ano,matutino,0.002626976,Baixo,0
15,1ano,matutino,0.011977649,Baixo,0
18,2ano,vespertino,0.9941801,Alto,1
17,1ano,matutino,0.97828317,Alto,1
16,2ano,matutino,0.88990587,Alto,1
15,1ano,matutino,0.0050634877,Baixo,0
16,2ano,matutino,0.0044269236,Baixo,0
15,1ano,noturno,0.19350468,Baixo,0
15,1ano,noturno,0.86137146,Alto,1
17,1ano,matutino,0.9921814,Alto,1
16,2ano,matutino,0.0028642195,Baixo,0
17,3ano,noturno,0.002334494,Baixo,0
15,1ano,matutino,0.0011795358,Baixo,0
18,3ano,vespertino,0.07926101,Baixo,0
16,2ano,matutino,0.0009904352,Baixo,0
16,2ano,vespertino,0.12210043,Baixo,0
16,2ano,matutino,0.7204897,Alto,1
16,1ano,vespertino,0.030847998,Baixo,0
18,3ano,vespertino,0.917344,Alto,0
18,3ano,matutino,0.92339593,Alto,1
17,3ano,matutino,0.0071574394,Baixo,0
15,1ano,vespertino,0.048624884,Baixo,0
17,2ano,noturno,0.5921754,Alto,0
15,1ano,vespertino,0.21891597,Baixo,0
16,2ano,matutino,0.17067927,Baixo,0
15,1ano,vespertino,0.0045245662,Baixo,0
15,1ano,matutino,0.21425132,Baixo,0
18,2ano,noturno,0.99867356,Alto,1
17,3ano,noturno,0.011005809,Baixo,0
15,1ano,matutino,0.023096148,Baixo,0
17,2ano,vespertino,0.8508526,Alto,0
17,2ano,vespertino,0.002567223,Baixo,0
17,3ano,matutino,0.001962263,Baixo,0
17,2ano,vespertino,0.14446057,Baixo,0
15,1ano,vespertino,0.039631426,Baixo,0
15,1ano,vespertino,0.49532405,Alto,0
16,2ano,vespertino,0.20478973,Baixo,0
16,1ano,vespertino,0.002900302,Baixo,0
18,3ano,vespertino,0.6399668,Alto,0
17,3ano,vespertino,0.009364787,Baixo,0
18,3ano,vespertino,0.0051435526,Baixo,0
16,1ano,vespertino,0.0032678111,Baixo,0
19,3ano,vespertino,0.9985178,Alto,1
16,2ano,matutino,0.92438996,Alto,1
16,1ano,vespertino,0.9105495,Alto,1
15,1ano,vespertino,0.10999871,Baixo,0
16,1ano,matutino,0.0041904654,Baixo,0
16,2ano,matutino,0.027848613,Baixo,0
17,3ano,vespertino,0.17141855,Baixo,0
18,3ano,matutino,0.00310549,Baixo,0
15,1ano,matutino,0.0016284488,Baixo,0
18,2ano,matutino,0.9940731,Alto,1
15,1ano,vespertino,0.003530395,Baixo,0
16,1ano,noturno,0.008367098,Baixo,0
15,1ano,noturno,0.7348232,Alto,1
16,2ano,noturno,0.024320565,Baixo,0
17,2ano,noturno,0.5550817,Alto,1
18,3ano,matutino,0.030295711,Baixo,0
17,3ano,matutino,0.1842618,Baixo,0
15,1ano,matutino,0.00073980837,Baixo,0
18,3ano,matutino,0.0058782897,Baixo,0
16,1ano,noturno,0.8635337,Alto,1
18,2ano,noturno,0.9972778,Alto,1
16,2ano,vespertino,0.16291969,Baixo,1
15,1ano,noturno,0.0011759206,Baixo,0
15,1ano,vespertino,0.06900219,Baixo,0
15,1ano,matutino,0.083784685,Baixo,0
15,1ano,matutino,0.0034019528,Baixo,0
18,3ano,noturno,0.8207408,Alto,1
15,1ano,vespertino,0.99169594,Alto,1
16,2ano,matutino,0.00072882336,Baixo,0
18,3ano,matutino,0.0051146364,Baixo,0
16,2ano,noturno,0.0015088632,Baixo,0
16,2ano,noturno,0.0073778606,Baixo,0
17,3ano,vespertino,0.18770874,Baixo,0
15,1ano,noturno,0.7729787,Alto,1
16,1ano,matutino,0.97886103,Alto,1
16,2ano,noturno,0.651553,Alto,0
17,2ano,vespertino,0.4152032,Alto,0
18,3ano,vespertino,0.21275575,Baixo,0
17,1ano,noturno,0.9975152,Alto,1
17,2ano,noturno,0.54988366,Alto,0
17,3ano,matutino,0.98325783,Alto,1
17,3ano,noturno,0.9984421,Alto,1
15,1ano,vespertino,0.011159973,Baixo,0
15,1ano,matutino,0.4089993,Alto,0
17,3ano,vespertino,0.3234541,Médio,0
19,2ano,vespertino,0.042871032,Baixo,1
16,1ano,vespertino,0.0038452223,Baixo,0
15,1ano,matutino,0.002964931,Baixo,0
18,3ano,matutino,0.0061073,Baixo,0
16,2ano,matutino,0.0070396285,Baixo,0
18,2ano,noturno,0.99556017,Alto,1
18,3ano,matutino,0.0038952816,Baixo,0
15,1ano,vespertino,0.1065229,Baixo,0
18,1ano,vespertino,0.9991217,Alto,1
18,2ano,matutino,0.99803334,Alto,1
17,3ano,matutino,0.0021689443,Baixo,0
15,1ano,matutino,0.0028092114,Baixo,0
16,2ano,noturno,0.006246419,Baixo,0
15,1ano,noturno,0.0058959434,Baixo,0
15,1ano,matutino,0.00079460203,Baixo,0
17,3ano,matutino,0.0037563185,Baixo,0
15,1ano,vespertino,0.20335373,Baixo,0
15,1ano,matutino,0.001192442,Baixo,0
17,3ano,vespertino,0.9851833,Alto,1
15,1ano,matutino,0.28966475,Médio,0
17,2ano,vespertino,0.0009121378,Baixo,0
17,3ano,matutino,0.0026771442,Baixo,0
15,1ano,noturno,0.06786402,Baixo,0
17,2ano,matutino,0.39647025,Alto,0
15,1ano,matutino,0.0025529552,Baixo,0
15,1ano,noturno,0.62116164,Alto,0
16,2ano,matutino,0.26993898,Médio,0
17,1ano,matutino,0.99955124,Alto,1
18,3ano,matutino,0.9303135,Alto,1
19,3ano,vespertino,0.9963245,Alto,1
19,3ano,vespertino,0.20736387,Baixo,0
15,1ano,vespertino,0.0020104102,Baixo,0
15,1ano,matutino,0.0048386916,Baixo,0
17,3ano,matutino,0.002483205,Baixo,0
16,2ano,matutino,0.030673428,Baixo,0
16,2ano,matutino,0.9909117,Alto,1
17,3ano,matutino,0.0069837538,Baixo,0
15,1ano,vespertino,0.0007732785,Baixo,0
15,1ano,vespertino,0.002301853,Baixo,0
17,2ano,vespertino,0.9497014,Alto,1
16,2ano,vespertino,0.06589312,Baixo,0
15,1ano,vespertino,0.0008333252,Baixo,0
19,2ano,matutino,0.4592604,Alto,0
17,3ano,vespertino,0.0014979236,Baixo,0
17,1ano,matutino,0.26817808,Médio,0
16,1ano,vespertino,0.031870447,Baixo,0
19,3ano,vespertino,0.58165145,Alto,0
18,3ano,vespertino,0.8154872,Alto,1
17,3ano,noturno,0.002671439,Baixo,0
15,1ano,matutino,0.0097867735,Baixo,0
17,3ano,matutino,0.003808013,Baixo,0
17,3ano,noturno,0.0050685084,Baixo,0
16,2ano,matutino,0.052351017,Baixo,0
16,1ano,matutino,0.0031064483,Baixo,0
16,1ano,matutino,0.0056367535,Baixo,0
18,2ano,matutino,0.23705599,Baixo,0
15,1ano,vespertino,0.12300195,Baixo,0
17,1ano,noturno,0.8311727,Alto,1
18,3ano,vespertino,0.8947069,Alto,0
15,1ano,vespertino,0.09682665,Baixo,0
17,3ano,noturno,0.14406085,Baixo,0
16,2ano,noturno,0.2931094,Médio,0
17,3ano,matutino,0.84721965,Alto,1
15,1ano,vespertino,0.001869389,Baixo,0
16,2ano,matutino,0.0033106473,Baixo,0
16,2ano,matutino,0.003212356,Baixo,0
17,3ano,noturno,0.9653516,Alto,1
17,1ano,noturno,0.9996062,Alto,1
15,1ano,noturno,0.0048719696,Baixo,0
17,3ano,vespertino,0.89240396,Alto,1
16,1ano,matutino,0.0026202244,Baixo,0
16,2ano,matutino,0.049419053,Baixo,0
15,1ano,matutino,0.010123896,Baixo,0
15,1ano,matutino,0.9871323,Alto,1
16,2ano,vespertino,0.014248563,Baixo,0
17,2ano,vespertino,0.06625661,Baixo,0
17,2ano,matutino,0.113283366,Baixo,0
16,2ano,matutino,0.005478438,Baixo,0
17,3ano,matutino,0.0020153786,Baixo,0
17,3ano,noturno,0.9786471,Alto,1
15,1ano,matutino,0.032763913,Baixo,0
15,1ano,matutino,0.004008802,Baixo,0
16,1ano,matutino,0.12790382,Baixo,0
17,3ano,matutino,0.00204665,Baixo,0
16,1ano,matutino,0.002412367,Baixo,0
19,2ano,noturno,0.9991153,Alto,1
17,2ano,matutino,0.002733204,Baixo,0
18,2ano,matutino,0.9862959,Alto,1
18,3ano,matutino,0.007651288,Baixo,0
16,2ano,matutino,0.8574585,Alto,0
17,2ano,noturno,0.14369227,Baixo,0
16,1ano,vespertino,0.83289397,Alto,0
17,2ano,vespertino,0.0014596657,Baixo,0
15,1ano,vespertino,0.0018526017,Baixo,0
17,3ano,matutino,0.016198745,Baixo,0
16,2ano,matutino,0.0020601626,Baixo,0
16,1ano,matutino,0.015627686,Baixo,0
15,1ano,noturno,0.7682877,Alto,1
17,2ano,vespertino,0.16157264,Baixo,0
19,3ano,matutino,0.9947359,Alto,1
15,1ano,noturno,0.0031415066,Baixo,0
17,1ano,matutino,0.9957201,Alto,1
17,2ano,matutino,0.10777534,Baixo,0
17,3ano,matutino,0.0039920127,Baixo,0
17,3ano,matutino,0.10932125,Baixo,0
15,1ano,matutino,0.09171564,Baixo,0
16,2ano,noturno,0.8835116,Alto,1
17,3ano,matutino,0.9656456,Alto,1
17,3ano,matutino,0.22783929,Baixo,0
19,2ano,matutino,0.9805696,Alto,1
17,3ano,matutino,0.002847596,Baixo,0
16,2ano,matutino,0.98136556,Alto,1
15,1ano,matutino,0.40140018,Alto,0
15,1ano,matutino,0.003520458,Baixo,0
16,1ano,matutino,0.0052290424,Baixo,0
15,1ano,matutino,0.18713173,Baixo,0
16,2ano,vespertino,0.0020215712,Baixo,0
17,3ano,noturno,0.03904976,Baixo,0
17,3ano,matutino,0.009982411,Baixo,0
15,1ano,vespertino,0.98270655,Alto,1
15,1ano,vespertino,0.0009095667,Baixo,0
19,2ano,vespertino,0.99942577,Alto,1
16,2ano,vespertino,0.5481595,Alto,1
15,1ano,vespertino,0.0075261085,Baixo,0
17,3ano,noturno,0.7668296,Alto,0
16,1ano,matutino,0.0528488,Baixo,0
15,1ano,vespertino,0.004629316,Baixo,0
18,3ano,vespertino,0.0036737218,Baixo,0
16,2ano,noturno,0.002577017,Baixo,0
17,2ano,vespertino,0.015758188,Baixo,0
16,2ano,noturno,0.0041044154,Baixo,0
17,3ano,vespertino,0.04003103,Baixo,0
16,1ano,vespertino,0.0026097964,Baixo,0
16,2ano,noturno,0.0022321746,Baixo,0
16,1ano,vespertino,0.003278991,Baixo,0
17,2ano,vespertino,0.0023220952,Baixo,0
16,2ano,noturno,0.8479026,Alto,0
18,2ano,matutino,0.9986118,Alto,1
16,1ano,noturno,0.0033261862,Baixo,0
17,3ano,noturno,0.004623317,Baixo,0
17,2ano,vespertino,0.21880308,Baixo,0
17,3ano,matutino,0.004378273,Baixo,0
16,1ano,matutino,0.98923117,Alto,1
18,3ano,matutino,0.52846575,Alto,0
16,2ano,matutino,0.020418996,Baixo,0
17,2ano,vespertino,0.0040107844,Baixo,0
16,2ano,noturno,0.20599481,Baixo,0
17,3ano,vespertino,0.009783913,Baixo,0
16,2ano,matutino,0.018792484,Baixo,0
17,2ano,noturno,0.74758846,Alto,1
16,2ano,noturno,0.8178723,Alto,1
18,2ano,vespertino,0.9965495,Alto,1
16,2ano,matutino,0.0280113,Baixo,0
18,3ano,vespertino,0.011287701,Baixo,0
17,2ano,matutino,0.003140214,Baixo,0
17,2ano,matutino,0.004233613,Baixo,0
17,2ano,vespertino,0.008820025,Baixo,0
17,3ano,vespertino,0.05539324,Baixo,0
15,1ano,matutino,0.1195674,Baixo,0
15,1ano,noturno,0.17416233,Baixo,0
15,1ano,noturno,0.47344288,Alto,0
16,2ano,vespertino,0.001040616,Baixo,0
16,2ano,matutino,0.9126528,Alto,0
18,2ano,matutino,0.7392886,Alto,0
15,1ano,vespertino,0.0017704683,Baixo,0
19,3ano,noturno,0.99904627,Alto,1
16,2ano,vespertino,0.92788446,Alto,1
16,2ano,matutino,0.7021655,Alto,1
15,1ano,matutino,0.9905742,Alto,1
15,1ano,matutino,0.051696155,Baixo,0
16,1ano,vespertino,0.95140713,Alto,1
16,1ano,vespertino,0.0021456808,Baixo,0
16,2ano,matutino,0.003874596,Baixo,0
19,1ano,vespertino,0.9993455,Alto,1
15,1ano,noturno,0.8131885,Alto,1
15,1ano,matutino,0.3562893,Médio,0
15,1ano,matutino,0.00121703,Baixo,0
15,1ano,vespertino,0.006804273,Baixo,0
15,1ano,noturno,0.59762293,Alto,0
16,1ano,matutino,0.0056287274,Baixo,0
17,2ano,matutino,0.022834837,Baixo,0
19,3ano,vespertino,0.99927086,Alto,1
16,2ano,matutino,0.9800857,Alto,0
16,1ano,noturno,0.99890137,Alto,1
18,3ano,vespertino,0.9105648,Alto,0
18,3ano,matutino,0.9261011,Alto,1
16,2ano,noturno,0.0067145145,Baixo,0
15,1ano,vespertino,0.0057629314,Baixo,0
18,3ano,vespertino,0.79527277,Alto,1
18,3ano,matutino,0.0044538146,Baixo,0
17,3ano,vespertino,0.0004345522,Baixo,0
17,2ano,noturno,0.006237708,Baixo,0
18,2ano,matutino,0.99881494,Alto,1
17,3ano,matutino,0.5119465,Alto,1
15,1ano,noturno,0.027156329,Baixo,0
15,1ano,matutino,0.4661087,Alto,1
17,3ano,matutino,0.96956986,Alto,1
15,1ano,matutino,0.00068283663,Baixo,0
16,2ano,vespertino,0.013696619,Baixo,0
15,1ano,vespertino,0.9478076,Alto,0
15,1ano,matutino,0.3504995,Médio,0
16,1ano,matutino,0.07936687,Baixo,0
16,2ano,vespertino,0.023994593,Baixo,0
18,2ano,vespertino,0.43754932,Alto,0
17,2ano,matutino,0.0057046656,Baixo,0
16,1ano,vespertino,0.005209457,Baixo,0
17,3ano,vespertino,0.1974369,Baixo,0
16,2ano,matutino,0.0033943483,Baixo,0
18,3ano,matutino,0.9639777,Alto,1
15,1ano,noturno,0.73778695,Alto,0
15,1ano,noturno,0.12471019,Baixo,0
17,3ano,matutino,0.006087768,Baixo,0
17,3ano,noturno,0.8790615,Alto,1
15,1ano,vespertino,0.0033822414,Baixo,0
20,2ano,noturno,0.99700814,Alto,1
16,2ano,noturno,0.121419095,Baixo,0
15,1ano,vespertino,0.014247001,Baixo,0
17,2ano,vespertino,0.99368757,Alto,1
15,1ano,matutino,0.07384204,Baixo,0
15,1ano,vespertino,0.026686521,Baixo,0
18,3ano,matutino,0.0070212106,Baixo,0
18,2ano,vespertino,0.99450135,Alto,1
17,3ano,matutino,0.02508815,Baixo,0
18,3ano,noturno,0.58890337,Alto,1
17,3ano,noturno,0.004364118,Baixo,0
16,2ano,matutino,0.24358864,Baixo,0
17,2ano,vespertino,0.37477955,Médio,0
18,1ano,noturno,0.9573253,Alto,1
16,2ano,vespertino,0.022859294,Baixo,0
16,2ano,noturno,0.13378602,Baixo,0
18,3ano,vespertino,0.075101115,Baixo,0
15,1ano,matutino,0.16726917,Baixo,0
15,1ano,vespertino,0.0031240939,Baixo,0
17,3ano,vespertino,0.0025172685,Baixo,0
17,3ano,matutino,0.9486464,Alto,1
16,1ano,noturno,0.0050005666,Baixo,0
16,2ano,vespertino,0.0013854027,Baixo,0
18,2ano,matutino,0.9883172,Alto,1
17,3ano,matutino,0.38907766,Alto,0
17,2ano,matutino,0.0016224418,Baixo,0
17,2ano,matutino,0.068400174,Baixo,0
15,1ano,vespertino,0.05966062,Baixo,0
16,1ano,matutino,0.9852165,Alto,1
17,3ano,noturno,0.781842,Alto,1
16,2ano,noturno,0.0020400148,Baixo,0
15,1ano,vespertino,0.0006679227,Baixo,0
16,1ano,vespertino,0.30745015,Médio,0
17,2ano,noturno,0.74915236,Alto,1
17,3ano,matutino,0.046198994,Baixo,0
15,1ano,matutino,0.0051754466,Baixo,0
17,3ano,matutino,0.044607278,Baixo,0
17,3ano,matutino,0.08472385,Baixo,0
17,1ano,matutino,0.8509826,Alto,0
17,3ano,vespertino,0.0021251068,Baixo,0
15,1ano,vespertino,0.015873896,Baixo,0
16,2ano,matutino,0.0018748456,Baixo,0
16,1ano,matutino,0.49439177,Alto,0
16,1ano,matutino,0.91682684,Alto,1
15,1ano,vespertino,0.78166026,Alto,1
15,1ano,matutino,0.35725278,Médio,0
17,3ano,matutino,0.0025519477,Baixo,0
16,2ano,matutino,0.16043013,Baixo,0
19,3ano,vespertino,0.21710718,Baixo,0
19,2ano,matutino,0.9990068,Alto,1
16,2ano,vespertino,0.17838794,Baixo,0
16,1ano,noturno,0.7928326,Alto,0
17,2ano,vespertino,0.005139526,Baixo,0
16,2ano,matutino,0.0062665436,Baixo,0
17,3ano,vespertino,0.0012438697,Baixo,0
17,3ano,matutino,0.20016436,Baixo,0
16,1ano,noturno,0.9949478,Alto,1
19,2ano,noturno,0.9983479,Alto,1
18,2ano,matutino,0.9943117,Alto,1
16,2ano,matutino,0.008835304,Baixo,0
15,1ano,vespertino,0.0027938238,Baixo,0
16,2ano,vespertino,0.005267499,Baixo,0
19,3ano,matutino,0.085445896,Baixo,0
16,1ano,noturno,0.5430825,Alto,0
16,2ano,matutino,0.0017006843,Baixo,0
15,1ano,noturno,0.17417006,Baixo,0
18,3ano,noturno,0.38808745,Alto,0
15,1ano,matutino,0.0062396238,Baixo,0
16,1ano,matutino,0.005349585,Baixo,0
16,1ano,matutino,0.9941402,Alto,1
17,3ano,noturno,0.20962127,Baixo,0
16,2ano,matutino,0.98597753,Alto,1
15,1ano,matutino,0.080375604,Baixo,0
15,1ano,vespertino,0.0017610957,Baixo,0
17,3ano,matutino,0.005833843,Baixo,0
16,2ano,matutino,0.13223326,Baixo,0
15,1ano,noturno,0.9522053,Alto,1
18,3ano,vespertino,0.001971082,Baixo,0
16,1ano,vespertino,0.00081317173,Baixo,0
17,2ano,matutino,0.9362351,Alto,1
15,1ano,vespertino,0.077810034,Baixo,0
20,3ano,vespertino,0.98904306,Alto,1
17,3ano,matutino,0.001868922,Baixo,0
18,2ano,noturno,0.9224361,Alto,1
17,2ano,matutino,0.9907391,Alto,1
17,3ano,matutino,0.11954523,Baixo,0
20,3ano,noturno,0.33316892,Médio,0
17,2ano,matutino,0.0034945104,Baixo,0
16,2ano,noturno,0.3166055,Médio,0
17,3ano,matutino,0.94239295,Alto,0
17,1ano,matutino,0.9893232,Alto,1
15,1ano,matutino,0.046269704,Baixo,0
15,1ano,matutino,0.0015893098,Baixo,0
17,3ano,noturno,0.0031827062,Baixo,0
15,1ano,noturno,0.8293908,Alto,1
15,1ano,vespertino,0.0023790742,Baixo,0
18,2ano,matutino,0.99968183,Alto,1
17,1ano,vespertino,0.4049946,Alto,0
16,1ano,matutino,0.0016182238,Baixo,0
16,2ano,matutino,0.78960836,Alto,1
15,1ano,matutino,0.055517428,Baixo,0
17,3ano,matutino,0.11639936,Baixo,0
17,1ano,matutino,0.9935061,Alto,1
18,3ano,vespertino,0.00947553,Baixo,0
17,2ano,matutino,0.22167623,Baixo,0
16,1ano,matutino,0.002214251,Baixo,0
15,1ano,matutino,0.00429249,Baixo,0
16,2ano,vespertino,0.12359029,Baixo,0
15,1ano,vespertino,0.00053761166,Baixo,0
17,1ano,matutino,0.9962134,Alto,1
17,3ano,noturno,0.0068162386,Baixo,0
16,2ano,vespertino,0.004842895,Baixo,0
18,3ano,matutino,0.03699859,Baixo,0
15,1ano,matutino,0.0009375214,Baixo,0
15,1ano,noturno,0.0026114313,Baixo,0
16,2ano,matutino,0.00073101104,Baixo,0
15,1ano,matutino,0.0008439481,Baixo,0
16,1ano,vespertino,0.054857973,Baixo,0
15,1ano,matutino,0.0011286895,Baixo,0
16,1ano,noturno,0.018374467,Baixo,0
17,3ano,noturno,0.55928284,Alto,0
17,1ano,noturno,0.9669379,Alto,1
17,3ano,vespertino,0.004484321,Baixo,0
15,1ano,vespertino,0.42541325,Alto,0
15,1ano,matutino,0.0018856811,Baixo,0
16,2ano,noturno,0.36795613,Médio,0
16,2ano,matutino,0.053459607,Baixo,0
18,3ano,matutino,0.88984925,Alto,1
17,3ano,noturno,0.005878624,Baixo,0
15,1ano,noturno,0.001755865,Baixo,0
16,2ano,vespertino,0.0010506825,Baixo,0
17,3ano,vespertino,0.037638452,Baixo,0
18,1ano,matutino,0.99548435,Alto,1
16,2ano,vespertino,0.0035330313,Baixo,0
15,1ano,matutino,0.003563921,Baixo,0
18,2ano,matutino,0.99181503,Alto,1
16,2ano,matutino,0.0016637294,Baixo,0
17,2ano,noturno,0.008197166,Baixo,0
19,3ano,noturno,0.7054137,Alto,0
16,2ano,noturno,0.0010407884,Baixo,0
17,3ano,noturno,0.0068523264,Baixo,0
18,3ano,matutino,0.47568998,Alto,0
16,1ano,matutino,0.11308865,Baixo,0
16,2ano,matutino,0.114465564,Baixo,0
17,2ano,matutino,0.022659684,Baixo,0
18,3ano,vespertino,0.7456374,Alto,0
15,1ano,matutino,0.9833903,Alto,1
18,3ano,noturno,0.10051472,Baixo,0
17,2ano,matutino,0.0016426257,Baixo,0
16,2ano,matutino,0.0050865407,Baixo,0
18,2ano,noturno,0.96665734,Alto,1
16,2ano,vespertino,0.0028512406,Baixo,0
16,2ano,matutino,0.18319754,Baixo,0
17,2ano,vespertino,0.98102194,Alto,1
15,1ano,vespertino,0.29664645,Médio,0
17,2ano,matutino,0.99469084,Alto,1
16,1ano,vespertino,0.004675989,Baixo,0
18,2ano,noturno,0.9912573,Alto,1
17,2ano,matutino,0.3224787,Médio,0
15,1ano,matutino,0.25470853,Médio,0
18,3ano,matutino,0.00816523,Baixo,0
17,2ano,vespertino,0.9870902,Alto,1
19,2ano,noturno,0.81381375,Alto,1
16,2ano,matutino,0.0018755071,Baixo,0
16,2ano,noturno,0.001430758,Baixo,0
17,3ano,noturno,0.5535184,Alto,0
16,1ano,matutino,0.072661005,Baixo,0
15,1ano,noturno,0.9581769,Alto,1
16,2ano,noturno,0.98432666,Alto,1
15,1ano,noturno,0.0025215044,Baixo,0
15,1ano,vespertino,0.1424439,Baixo,0
16,1ano,matutino,0.16768597,Baixo,0
15,1ano,matutino,0.001991832,Baixo,0
17,3ano,matutino,0.5160688,Alto,0
15,1ano,vespertino,0.15174368,Baixo,0
15,1ano,matutino,0.003865012,Baixo,0
17,3ano,vespertino,0.0015408781,Baixo,0
17,3ano,noturno,0.0024437716,Baixo,0
15,1ano,matutino,0.9305551,Alto,1
17,3ano,noturno,0.009670559,Baixo,0
15,1ano,matutino,0.9374944,Alto,0
17,3ano,matutino,0.2684114,Médio,0
15,1ano,noturno,0.0028882392,Baixo,0
17,2ano,matutino,0.20682512,Baixo,0
18,1ano,matutino,0.9988201,Alto,1
17,2ano,noturno,0.5787758,Alto,0
15,1ano,noturno,0.008144102,Baixo,0
17,2ano,noturno,0.9945543,Alto,1
16,2ano,matutino,0.24037741,Baixo,0
15,1ano,matutino,0.0007309403,Baixo,0
19,3ano,matutino,0.8319804,Alto,1
18,1ano,matutino,0.9879665,Alto,1
15,1ano,noturno,0.5791796,Alto,0
17,1ano,matutino,0.99741036,Alto,1
15,1ano,vespertino,0.14637515,Baixo,0
15,1ano,matutino,0.0010351293,Baixo,0
17,2ano,vespertino,0.37090734,Médio,0
18,2ano,matutino,0.9915182,Alto,1
17,2ano,matutino,0.0024685008,Baixo,0
17,2ano,matutino,0.9651901,Alto,1
18,3ano,noturno,0.9854694,Alto,1
17,1ano,vespertino,0.86501896,Alto,1
17,2ano,vespertino,0.0013196605,Baixo,0
19,3ano,matutino,0.98049575,Alto,0
15,1ano,vespertino,0.06065446,Baixo,0
16,2ano,vespertino,0.0021772522,Baixo,0
19,3ano,vespertino,0.9972416,Alto,1
16,2ano,vespertino,0.08414633,Baixo,0
17,3ano,noturno,0.96639943,Alto,1
15,1ano,noturno,0.0010090417,Baixo,0
16,2ano,noturno,0.013062717,Baixo,0
15,1ano,vespertino,0.60832834,Alto,0
16,1ano,matutino,0.0024660726,Baixo,0
18,3ano,matutino,0.0037873373,Baixo,0
16,1ano,matutino,0.043567415,Baixo,0
18,3ano,matutino,0.14230144,Baixo,0
16,2ano,matutino,0.002802279,Baixo,0
17,3ano,vespertino,0.104826696,Baixo,0
19,3ano,vespertino,0.99148846,Alto,1
16,2ano,vespertino,0.004325056,Baixo,0
17,3ano,noturno,0.8335778,Alto,1
18,3ano,matutino,0.15718664,Baixo,0
16,2ano,matutino,0.22871137,Baixo,0
16,2ano,vespertino,0.0012278459,Baixo,0
15,1ano,vespertino,0.00086381484,Baixo,0
17,1ano,vespertino,0.93924326,Alto,1
16,1ano,noturno,0.788078,Alto,0
17,2ano,matutino,0.0015901098,Baixo,0
15,1ano,vespertino,0.16863279,Baixo,0
17,2ano,noturno,0.93761635,Alto,1
16,2ano,matutino,0.035309464,Baixo,0
16,2ano,vespertino,0.008027547,Baixo,0
17,3ano,matutino,0.0039045287,Baixo,0
18,3ano,matutino,0.0030116115,Baixo,0
